standard_id,initiative_id,s.initiative_name,framework_id,standard_grade_level,standard_statement,standard_code,s.full_code,standard_domain,standard_subdomain,standard_standard
87010,8,Georgia Standards of Excellence,7,2,Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.,ELAGSE2L1,ELAGSE2L1,L,,1
87011,8,Georgia Standards of Excellence,7,2,"Use collective nouns (e.g., group).",ELAGSE2L1.a,ELAGSE2L1.a,L,,1.a
87012,8,Georgia Standards of Excellence,7,2,"Form and use frequently occurring irregular plural nouns (e.g., feet, children, teeth, mice, fish).",ELAGSE2L1.b,ELAGSE2L1.b,L,,1.b
87013,8,Georgia Standards of Excellence,7,2,"Use reflexive pronouns (e.g., myself, ourselves).",ELAGSE2L1.c,ELAGSE2L1.c,L,,1.c
87014,8,Georgia Standards of Excellence,7,2,"Form and use the past tense of frequently occurring irregular verbs (e.g., sat, hid, told).",ELAGSE2L1.d,ELAGSE2L1.d,L,,1.d
87015,8,Georgia Standards of Excellence,7,2,"Use adjectives and adverbs, and choose between them depending on what is to be modified.",ELAGSE2L1.e,ELAGSE2L1.e,L,,1.e
87016,8,Georgia Standards of Excellence,7,2,"Produce, expand, and rearrange complete simple and compound sentences (e.g., The boy watched the movie; The little boy watched the movie; The action movie was watched by the little boy).",ELAGSE2L1.f,ELAGSE2L1.f,L,,1.f
87017,8,Georgia Standards of Excellence,7,2,Creates documents with legible handwriting.,ELAGSE2L1.g,ELAGSE2L1.g,L,,1.g
87018,8,Georgia Standards of Excellence,7,2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.",ELAGSE2L2,ELAGSE2L2,L,,2
87019,8,Georgia Standards of Excellence,7,2,"Capitalize holidays, product names, and geographic names.",ELAGSE2L2.a,ELAGSE2L2.a,L,,2.a
87020,8,Georgia Standards of Excellence,7,2,Use commas in greetings and closings of letters.,ELAGSE2L2.b,ELAGSE2L2.b,L,,2.b
87021,8,Georgia Standards of Excellence,7,2,Use an apostrophe to form contractions and frequently occurring possessives.,ELAGSE2L2.c,ELAGSE2L2.c,L,,2.c
87022,8,Georgia Standards of Excellence,7,2,"Generalize learned spelling patterns when writing words (e.g., cage → badge; boy → boil).",ELAGSE2L2.d,ELAGSE2L2.d,L,,2.d
87023,8,Georgia Standards of Excellence,7,2,"Consult reference materials, including beginning dictionaries, as needed to check and correct spellings.",ELAGSE2L2.e,ELAGSE2L2.e,L,,2.e
87024,8,Georgia Standards of Excellence,7,2,"Use knowledge of language and its conventions when writing, speaking, reading, or listening.",ELAGSE2L3,ELAGSE2L3,L,,3
87025,8,Georgia Standards of Excellence,7,2,Compare formal and informal uses of English.,ELAGSE2L3.a,ELAGSE2L3.a,L,,3.a
87026,8,Georgia Standards of Excellence,7,2,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grade 2 reading and content, choosing flexibly from an array of strategies.",ELAGSE2L4,ELAGSE2L4,L,,4
87027,8,Georgia Standards of Excellence,7,2,Use sentence-level context as a clue to the meaning of a word or phrase.,ELAGSE2L4.a,ELAGSE2L4.a,L,,4.a
87028,8,Georgia Standards of Excellence,7,2,"Determine the meaning of the new word formed when a known prefix is added to a known word (e.g., happy/unhappy, tell/retell).",ELAGSE2L4.b,ELAGSE2L4.b,L,,4.b
87029,8,Georgia Standards of Excellence,7,2,"Use a known root word as a clue to the meaning of an unknown word with the same root (e.g., addition, additional).",ELAGSE2L4.c,ELAGSE2L4.c,L,,4.c
87030,8,Georgia Standards of Excellence,7,2,"Use knowledge of the meaning of individual words to predict the meaning of compound words (e.g., birdhouse, lighthouse, housefly; bookshelf, notebook, bookmark).",ELAGSE2L4.d,ELAGSE2L4.d,L,,4.d
87031,8,Georgia Standards of Excellence,7,2,"Use glossaries and beginning dictionaries, both print and digital, to determine or clarify the meaning of words and phrases",ELAGSE2L4.e,ELAGSE2L4.e,L,,4.e
87032,8,Georgia Standards of Excellence,7,2,Demonstrate understanding of word relationships and nuances in word meanings.,ELAGSE2L5,ELAGSE2L5,L,,5
87033,8,Georgia Standards of Excellence,7,2,"Identify real-life connections between words and their use (e.g., describe foods that are spicy or juicy).",ELAGSE2L5.a,ELAGSE2L5.a,L,,5.a
87034,8,Georgia Standards of Excellence,7,2,"Distinguish shades of meaning among closely related verbs (e.g., toss, throw, hurl) and closely related adjectives (e.g., thin, slender, skinny, scrawny).",ELAGSE2L5.b,ELAGSE2L5.b,L,,5.b
87035,8,Georgia Standards of Excellence,7,2,"Use words and phrases acquired through conversations, reading and being read to, and responding to texts, including using adjectives and adverbs to describe (e.g., When other kids are happy that makes me happy).",ELAGSE2L6,ELAGSE2L6,L,,6
86979,8,Georgia Standards of Excellence,7,2,Know and apply grade-level phonics and word analysis skills in decoding words.,ELAGSE2RF3,ELAGSE2RF3,RF,,3
86980,8,Georgia Standards of Excellence,7,2,Distinguish long and short vowels when reading regularly spelled one-syllable words.,ELAGSE2RF3.a,ELAGSE2RF3.a,RF,,3.a
86981,8,Georgia Standards of Excellence,7,2,Know spelling-sound correspondences for additional common vowel teams.,ELAGSE2RF3.b,ELAGSE2RF3.b,RF,,3.b
86982,8,Georgia Standards of Excellence,7,2,Decode regularly spelled two-syllable words with long vowels.,ELAGSE2RF3.c,ELAGSE2RF3.c,RF,,3.c
86983,8,Georgia Standards of Excellence,7,2,Decode words with common prefixes and suffixes.,ELAGSE2RF3.d,ELAGSE2RF3.d,RF,,3.d
86984,8,Georgia Standards of Excellence,7,2,Identify words with inconsistent but common spelling-sound correspondences.,ELAGSE2RF3.e,ELAGSE2RF3.e,RF,,3.e
86985,8,Georgia Standards of Excellence,7,2,Read with sufficient accuracy and fluency to support comprehension.,ELAGSE2RF4,ELAGSE2RF4,RF,,4
86986,8,Georgia Standards of Excellence,7,2,Read on-level text with purpose and understanding.,ELAGSE2RF4.a,ELAGSE2RF4.a,RF,,4.a
86987,8,Georgia Standards of Excellence,7,2,"Read on-level text orally with accuracy, appropriate rate, and expression on successive readings.",ELAGSE2RF4.b,ELAGSE2RF4.b,RF,,4.b
86988,8,Georgia Standards of Excellence,7,2,"Use context to confirm or self-correct word recognition and understanding, rereading as necessary.",ELAGSE2RF4.c,ELAGSE2RF4.c,RF,,4.c
86989,8,Georgia Standards of Excellence,7,2,Read grade-appropriate irregularly spelled words.,ELAGSE2RF4.d,ELAGSE2RF4.d,RF,,4.d
86969,8,Georgia Standards of Excellence,7,2,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text.",ELAGSE2RI1,ELAGSE2RI1,RI,,1
86978,8,Georgia Standards of Excellence,7,2,"By the end of the year, read and comprehend informational texts, including history/social studies, science, and technical texts, in the grades 2-3 text complexity band proficiently, with scaffolding as needed at the high end of the range.",ELAGSE2RI10,ELAGSE2RI10,RI,,10
86970,8,Georgia Standards of Excellence,7,2,Identify the main topic of a multi-paragraph text as well as the focus of specific paragraphs within the text.,ELAGSE2RI2,ELAGSE2RI2,RI,,2
86971,8,Georgia Standards of Excellence,7,2,"Describe the connection between a series of historical events, scientific ideas or concepts, or steps in technical procedures in a text.",ELAGSE2RI3,ELAGSE2RI3,RI,,3
86972,8,Georgia Standards of Excellence,7,2,Determine the meanings of words and phrases in a text relevant to a grade 2 topic or subject area.,ELAGSE2RI4,ELAGSE2RI4,RI,,4
86973,8,Georgia Standards of Excellence,7,2,"Know and use various text features (e.g., captions, bold print, subheadings, glossaries, indexes, electronic menus, icons) to locate key facts or information in a text efficiently.",ELAGSE2RI5,ELAGSE2RI5,RI,,5
86974,8,Georgia Standards of Excellence,7,2,"Identify the main purpose of a text, including what the author wants to answer, explain, or describe.",ELAGSE2RI6,ELAGSE2RI6,RI,,6
86975,8,Georgia Standards of Excellence,7,2,"Explain how specific images (e.g., a diagram showing how a machine works) contribute to and clarify a text.",ELAGSE2RI7,ELAGSE2RI7,RI,,7
86976,8,Georgia Standards of Excellence,7,2,Describe how reasons support specific points the author makes in a text.,ELAGSE2RI8,ELAGSE2RI8,RI,,8
86977,8,Georgia Standards of Excellence,7,2,Compare and contrast the most important points presented by two texts on the same topic.,ELAGSE2RI9,ELAGSE2RI9,RI,,9
86959,8,Georgia Standards of Excellence,7,2,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text.",ELAGSE2RL1,ELAGSE2RL1,RL,,1
86968,8,Georgia Standards of Excellence,7,2,"By the end of the year, read and comprehend literature, including stories and poetry, in the grades 2-3 text complexity band proficiently, with scaffolding as needed at the high end of the range.",ELAGSE2RL10,ELAGSE2RL10,RL,,10
86960,8,Georgia Standards of Excellence,7,2,"Recount stories, including fables and folktales from diverse cultures, and determine their central message, lesson, or moral.",ELAGSE2RL2,ELAGSE2RL2,RL,,2
86961,8,Georgia Standards of Excellence,7,2,Describe how characters in a story respond to major events and challenges.,ELAGSE2RL3,ELAGSE2RL3,RL,,3
86962,8,Georgia Standards of Excellence,7,2,"Describe how words and phrases (e.g., regular beats, alliteration, rhymes, repeated lines) supply rhythm and meaning in a story, poem, or song.",ELAGSE2RL4,ELAGSE2RL4,RL,,4
86963,8,Georgia Standards of Excellence,7,2,"Describe the overall structure of a story including describing how the beginning introduces the story, the middle provides major events and challenges, and the ending concludes the action.",ELAGSE2RL5,ELAGSE2RL5,RL,,5
86964,8,Georgia Standards of Excellence,7,2,"Acknowledge differences in the points of view of characters, including by speaking in a different voice for each character when reading dialogue aloud.",ELAGSE2RL6,ELAGSE2RL6,RL,,6
86965,8,Georgia Standards of Excellence,7,2,"Use information gained from the illustrations and words in a print or digital text to demonstrate understanding of its characters, setting, or plot.",ELAGSE2RL7,ELAGSE2RL7,RL,,7
86966,8,Georgia Standards of Excellence,7,2,(Not applicable to literature).,ELAGSE2RL8,ELAGSE2RL8,RL,,8
86967,8,Georgia Standards of Excellence,7,2,"Compare and contrast two or more versions of the same story (e.g., Cinderella stories) by different authors or from different cultures.",ELAGSE2RL9,ELAGSE2RL9,RL,,9
87001,8,Georgia Standards of Excellence,7,2,Participate in collaborative conversations with diverse partners about grade 2 topics and texts with peers and adults in small and larger groups.,ELAGSE2SL1,ELAGSE2SL1,SL,,1
87002,8,Georgia Standards of Excellence,7,2,"Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways, listening to others with care, speaking one at a time about the topics and texts under discussion).",ELAGSE2SL1.a,ELAGSE2SL1.a,SL,,1.a
87003,8,Georgia Standards of Excellence,7,2,Build on others' talk in conversations by linking their comments to the remarks of others.,ELAGSE2SL1.b,ELAGSE2SL1.b,SL,,1.b
87004,8,Georgia Standards of Excellence,7,2,Ask for clarification and further explanation as needed about the topics and texts under discussion.,ELAGSE2SL1.c,ELAGSE2SL1.c,SL,,1.c
87005,8,Georgia Standards of Excellence,7,2,Recount or describe key ideas or details from written texts read aloud or information presented orally or through other media.,ELAGSE2SL2,ELAGSE2SL2,SL,,2
87006,8,Georgia Standards of Excellence,7,2,"Ask and answer questions about what a speaker says in order to clarify comprehension, gather additional information, or deepen understanding of a topic or issue.",ELAGSE2SL3,ELAGSE2SL3,SL,,3
87007,8,Georgia Standards of Excellence,7,2,"Tell a story or recount an experience with appropriate facts and relevant, descriptive details, speaking audibly in coherent sentences.",ELAGSE2SL4,ELAGSE2SL4,SL,,4
87008,8,Georgia Standards of Excellence,7,2,"With guidance and support, create audio recordings of stories or poems; add drawings or other visual displays to stories or recounts of experiences when appropriate to clarify ideas, thoughts and feelings.",ELAGSE2SL5,ELAGSE2SL5,SL,,5
87009,8,Georgia Standards of Excellence,7,2,Produce complete sentences when appropriate to task and situation in order to provide requested detail or clarification. (See grade 2 Language standards 1 and 3 for specific expectations.),ELAGSE2SL6,ELAGSE2SL6,SL,,6
86990,8,Georgia Standards of Excellence,7,2,"Write opinion pieces in which they introduce the topic or book they are writing about, state an opinion, supply reasons that support the opinion, use linking words (e.g., because, and, also) to connect opinion and reasons, and provide a concluding statement or section.",ELAGSE2W1,ELAGSE2W1,W,,1
87000,8,Georgia Standards of Excellence,7,2,*(Begins in grade 3).*,ELAGSE2W10,ELAGSE2W10,W,,10
86991,8,Georgia Standards of Excellence,7,2,"Write informative/explanatory texts in which they introduce a topic, use facts and definitions to develop points, and provide a concluding statement or section.",ELAGSE2W2,ELAGSE2W2,W,,2
86992,8,Georgia Standards of Excellence,7,2,"Write narratives in which they recount a well-elaborated event or short sequence of events, include details to describe actions, thoughts, and feelings, use temporal words to signal event order, and provide a sense of closure.",ELAGSE2W3,ELAGSE2W3,W,,3
86993,8,Georgia Standards of Excellence,7,2,(Begins in grade 3).,ELAGSE2W4,ELAGSE2W4,W,,4
